79.6;9.6;3540;2021-04-01 00:28:54
82.4;8.3;3540;2021-04-01 01:58:54
82.8;7.9;3540;2021-04-01 02:28:53
83.9;7.5;3540;2021-04-01 02:58:53
84.2;7.1;3510;2021-04-01 03:28:53
89.3;5.8;3510;2021-04-01 05:58:52
89.4;5.6;3510;2021-04-01 06:28:52
92.3;7;3510;2021-04-01 07:58:52
90.1;10;3510;2021-04-01 08:28:52
65;16.8;3540;2021-04-01 09:58:51
62.6;18.1;3540;2021-04-01 10:58:51
41.8;23.1;3540;2021-04-01 13:58:50
38.7;21.2;3570;2021-04-01 16:28:49
42.1;18.4;3540;2021-04-01 17:58:48
43.3;17.8;3540;2021-04-01 18:28:48
49.2;17;3540;2021-04-01 18:58:48
52.1;16.3;3540;2021-04-01 19:28:48
51.6;15.3;3540;2021-04-01 20:28:48
60.7;14.1;3540;2021-04-01 21:58:47
70.6;13.5;3540;2021-04-01 22:28:47
