83.3;-1.5;3510;2021-03-06 00:11:51
83;-1.5;3510;2021-03-06 00:41:51
82.8;-1.4;3510;2021-03-06 01:11:51
83.6;-1.6;3510;2021-03-06 01:41:51
83.2;-1.8;3510;2021-03-06 02:11:51
80.2;-1.8;3510;2021-03-06 02:41:51
79.4;-1.9;3510;2021-03-06 03:11:50
81.6;-2;3510;2021-03-06 03:41:50
80.1;-2.1;3510;2021-03-06 04:11:50
80.2;-2.2;3510;2021-03-06 04:41:50
80.8;-2.3;3510;2021-03-06 05:11:50
80.6;-2.4;3510;2021-03-06 05:41:50
80;-2.6;3510;2021-03-06 06:11:50
83.6;-2.5;3510;2021-03-06 06:41:50
77.3;-0.5;3510;2021-03-06 07:11:49
69.4;2.2;3510;2021-03-06 07:41:49
61.3;4.2;3510;2021-03-06 08:11:49
56.2;5.1;3510;2021-03-06 08:41:49
49.5;7.3;3510;2021-03-06 09:11:49
48.8;8;3510;2021-03-06 09:41:49
44.3;10;3510;2021-03-06 10:11:48
32.4;15.9;3510;2021-03-06 10:41:48
29.5;16.1;3540;2021-03-06 11:11:48
36.8;11.3;3540;2021-03-06 11:41:48
41.2;8.3;3540;2021-03-06 12:11:48
47;6.7;3540;2021-03-06 12:41:48
43.5;7.9;3540;2021-03-06 13:11:47
35.7;9.3;3540;2021-03-06 13:41:47
42.8;8.2;3540;2021-03-06 14:11:47
43.1;7.7;3540;2021-03-06 14:41:47
45.5;6.4;3540;2021-03-06 15:11:47
50.5;5.4;3540;2021-03-06 15:41:47
51.7;5.2;3540;2021-03-06 16:11:46
50.6;4.7;3540;2021-03-06 16:41:46
53.4;3.8;3540;2021-03-06 17:11:46
57.1;3.1;3540;2021-03-06 17:41:46
61.2;2.4;3540;2021-03-06 18:11:46
66.3;1.6;3540;2021-03-06 18:41:46
66.5;1.1;3540;2021-03-06 19:11:46
68.4;0.8;3540;2021-03-06 19:41:45
66.1;0.3;3540;2021-03-06 20:41:45
69;0.1;3510;2021-03-06 21:11:45
68.2;0;3510;2021-03-06 21:41:45
68.9;0;3510;2021-03-06 22:11:45
67.6;-0.2;3510;2021-03-06 22:41:44
69.7;-0.2;3510;2021-03-06 23:11:44
69.9;-0.3;3510;2021-03-06 23:41:44
