56;8.4;3570;2021-04-11 00:27:38
60.9;7.3;3570;2021-04-11 00:57:38
63.2;6.6;3570;2021-04-11 01:27:38
66.4;5.9;3540;2021-04-11 01:57:37
69.6;4.7;3540;2021-04-11 02:57:37
72.6;4.2;3540;2021-04-11 03:27:37
73.6;3.7;3540;2021-04-11 03:57:37
73.1;3.9;3540;2021-04-11 04:27:37
76.6;3.2;3540;2021-04-11 04:57:36
78;2.6;3540;2021-04-11 05:27:36
80.1;2.3;3540;2021-04-11 05:57:36
79.1;2.9;3540;2021-04-11 06:27:36
69.5;6;3540;2021-04-11 06:57:36
62.3;8.3;3540;2021-04-11 07:27:36
57.1;10.6;3540;2021-04-11 07:57:36
45.7;13.4;3540;2021-04-11 08:27:35
44.3;13.8;3540;2021-04-11 08:57:35
43;14.5;3570;2021-04-11 09:27:35
46.8;14.4;3570;2021-04-11 10:27:35
47.5;14.8;3570;2021-04-11 10:57:35
50.7;14.1;3570;2021-04-11 11:27:34
52.4;13.8;3570;2021-04-11 11:57:34
52.3;13.8;3570;2021-04-11 12:27:34
50.6;14.9;3570;2021-04-11 13:27:34
48.4;15.1;3570;2021-04-11 13:57:34
45.5;15.1;3570;2021-04-11 15:27:33
43.5;15.5;3570;2021-04-11 15:57:33
38.1;17.2;3570;2021-04-11 16:57:32
41.2;15.7;3570;2021-04-11 17:27:32
42.9;15.1;3570;2021-04-11 17:57:32
42.2;14.3;3570;2021-04-11 18:57:32
42;13.8;3570;2021-04-11 19:27:32
43.6;13.2;3570;2021-04-11 19:57:31
45.7;12.6;3570;2021-04-11 20:27:31
48.4;12;3570;2021-04-11 20:57:31
49.5;11.7;3570;2021-04-11 21:27:31
52.7;10.9;3570;2021-04-11 21:57:31
55.1;10.4;3570;2021-04-11 22:27:31
63.8;8.3;3570;2021-04-11 23:57:30
