84.3;4.1;3480;2021-03-12 00:28:44
85.9;4;3480;2021-03-12 00:58:44
89.9;3.9;3480;2021-03-12 01:28:44
91.9;4.4;3480;2021-03-12 01:58:44
90.5;4.5;3480;2021-03-12 02:28:44
89.9;4.5;3480;2021-03-12 02:58:44
89.6;4.3;3480;2021-03-12 03:28:44
90.8;4;3480;2021-03-12 03:58:43
91.1;4.1;3480;2021-03-12 04:28:43
90.1;4;3480;2021-03-12 04:58:43
90.9;3.9;3480;2021-03-12 05:28:43
89.7;3.9;3480;2021-03-12 05:58:43
90.9;3.6;3480;2021-03-12 06:28:43
90.8;4.1;3480;2021-03-12 06:58:42
89.5;3.8;3480;2021-03-12 07:28:42
91.9;4.6;3480;2021-03-12 07:58:42
84;5.9;3480;2021-03-12 08:28:42
84.2;6.3;3480;2021-03-12 08:58:42
77.6;6.8;3480;2021-03-12 09:28:42
72.8;8.1;3480;2021-03-12 09:58:42
65.8;10.1;3480;2021-03-12 10:28:41
58.9;10.6;3480;2021-03-12 10:58:41
56.1;10.7;3510;2021-03-12 11:28:41
57.7;10.4;3510;2021-03-12 11:58:41
55.1;11.4;3510;2021-03-12 12:28:41
57.1;10.1;3510;2021-03-12 12:58:41
57.6;9.6;3510;2021-03-12 13:28:40
56.6;9.4;3510;2021-03-12 13:58:40
55.3;9.8;3510;2021-03-12 14:28:40
52.5;9.6;3510;2021-03-12 14:58:40
54.1;9;3510;2021-03-12 15:28:40
54.4;8.1;3510;2021-03-12 15:58:40
53.6;8;3510;2021-03-12 16:28:39
54.8;7.5;3510;2021-03-12 16:58:39
56.8;6.8;3510;2021-03-12 17:28:39
60.5;5.7;3510;2021-03-12 17:58:39
67.5;4.2;3510;2021-03-12 18:28:39
72;2.9;3480;2021-03-12 18:58:39
73;2.3;3480;2021-03-12 19:28:39
75.8;1.5;3480;2021-03-12 19:58:38
77.6;1;3480;2021-03-12 20:28:38
79.5;0.9;3480;2021-03-12 20:58:38
78.4;0.9;3480;2021-03-12 21:28:38
79.9;0.5;3480;2021-03-12 21:58:38
82;0.3;3480;2021-03-12 22:28:38
71.8;2.5;3480;2021-03-12 22:58:38
70.6;2.5;3480;2021-03-12 23:28:37
70.6;2.5;3480;2021-03-12 23:28:42
72.9;2.1;3480;2021-03-12 23:58:37
