80.3;-1.7;3480;2021-03-16 00:28:15
82.1;-2;3480;2021-03-16 00:58:15
82.6;-1.8;3480;2021-03-16 01:28:15
82.8;-1.7;3480;2021-03-16 01:58:15
82.7;-1.4;3480;2021-03-16 02:28:14
83.6;-1.5;3480;2021-03-16 02:58:14
84.8;-1.5;3480;2021-03-16 03:28:14
83.8;-1.6;3480;2021-03-16 03:58:14
85.1;-1.3;3480;2021-03-16 04:28:14
86.4;-1;3480;2021-03-16 04:58:14
85.9;-0.7;3480;2021-03-16 05:28:14
86.3;-0.4;3480;2021-03-16 05:58:13
87;0;3480;2021-03-16 06:28:13
86.5;0.5;3480;2021-03-16 06:58:13
88;1.1;3480;2021-03-16 07:28:13
84.2;3.1;3480;2021-03-16 07:58:13
81.2;4.4;3480;2021-03-16 08:28:13
74.6;6.6;3480;2021-03-16 08:58:13
70.1;8.5;3480;2021-03-16 09:28:12
72;7.2;3480;2021-03-16 09:58:12
71;7.7;3480;2021-03-16 10:28:12
68.5;7.7;3480;2021-03-16 10:58:12
63.2;9;3510;2021-03-16 11:28:12
71.8;7.2;3510;2021-03-16 11:58:12
67.2;9.4;3510;2021-03-16 12:28:11
63.2;9;3510;2021-03-16 12:58:11
66.2;8.5;3510;2021-03-16 13:28:11
72.8;7.9;3510;2021-03-16 13:58:11
73.6;7;3510;2021-03-16 14:28:11
76.5;5.9;3510;2021-03-16 14:58:11
75.4;5.9;3510;2021-03-16 15:28:11
72.9;6.2;3510;2021-03-16 15:58:10
76;5.5;3510;2021-03-16 16:28:10
77.6;4.7;3510;2021-03-16 16:58:10
81.3;3.9;3480;2021-03-16 17:28:10
84.9;3.1;3480;2021-03-16 17:58:10
85.2;3;3480;2021-03-16 18:28:10
86.3;2.7;3480;2021-03-16 18:58:10
86.8;2.5;3480;2021-03-16 19:28:09
87.8;2.4;3480;2021-03-16 19:58:09
87.7;2.4;3480;2021-03-16 20:28:09
88;2.3;3480;2021-03-16 20:58:09
88.7;2.2;3480;2021-03-16 21:28:09
89.1;2.2;3480;2021-03-16 21:58:09
89.2;2.2;3480;2021-03-16 22:28:08
89.1;2.3;3480;2021-03-16 22:58:08
88.7;2.2;3480;2021-03-16 23:28:08
88.9;2.2;3480;2021-03-16 23:58:08
