79.2;13.8;3570;2021-05-12 00:22:16
84.8;11.3;3570;2021-05-12 03:22:15
86.3;10.6;3570;2021-05-12 04:22:14
87.9;10.4;3570;2021-05-12 05:52:14
80;14.6;3570;2021-05-12 06:52:14
64.8;19.8;3570;2021-05-12 07:52:13
55.5;22.1;3570;2021-05-12 08:22:13
42.7;26;3600;2021-05-12 09:52:13
40.8;27.2;3600;2021-05-12 11:52:12
38.8;27.6;3600;2021-05-12 12:22:12
42.4;27.7;3600;2021-05-12 14:52:11
34.7;27.6;3600;2021-05-12 15:52:11
43.4;26.6;3600;2021-05-12 16:22:11
48.2;25.2;3600;2021-05-12 17:52:10
50.2;24.7;3600;2021-05-12 18:22:10
64.2;21.7;3600;2021-05-12 18:52:10
68.8;19.9;3600;2021-05-12 19:22:10
82.6;17.9;3600;2021-05-12 19:52:09
96.1;15.4;3570;2021-05-12 21:52:09
97;15.2;3570;2021-05-12 23:52:08
