99.7;9.6;3540;2021-05-18 00:21:32
100;9.5;3540;2021-05-18 01:51:31
100;9.3;3540;2021-05-18 02:21:31
100;9.4;3540;2021-05-18 03:21:31
100;9.3;3540;2021-05-18 04:21:31
100;9.2;3540;2021-05-18 05:21:30
100;9.3;3540;2021-05-18 05:51:30
98;10.4;3540;2021-05-18 07:51:30
93.4;11.1;3540;2021-05-18 08:21:29
80.2;13.4;3570;2021-05-18 09:51:29
77.8;14.3;3570;2021-05-18 10:21:29
62.9;16;3570;2021-05-18 12:21:28
62;16.1;3570;2021-05-18 13:51:28
60.4;16.4;3570;2021-05-18 14:51:27
56.2;18.9;3570;2021-05-18 15:21:27
52;17.8;3600;2021-05-18 17:51:26
61.7;16.1;3570;2021-05-18 18:21:26
71.9;13.2;3570;2021-05-18 20:21:26
88.6;10;3570;2021-05-18 21:51:25
92.5;8.5;3570;2021-05-18 22:51:25
94.1;8.9;3570;2021-05-18 23:21:25
