92.9;6.1;3510;2021-04-22 00:26:18
92;6.4;3510;2021-04-22 00:56:18
95.9;5.8;3510;2021-04-22 02:26:17
97.5;4.3;3510;2021-04-22 03:56:17
98.5;4.3;3510;2021-04-22 04:26:16
97.8;4.6;3510;2021-04-22 04:56:16
82.7;8.5;3510;2021-04-22 07:26:16
78.4;8.5;3510;2021-04-22 07:56:15
82.5;6.7;3510;2021-04-22 08:56:15
94.4;3.4;3510;2021-04-22 10:26:15
84.1;8.7;3510;2021-04-22 12:56:14
79.3;9.6;3510;2021-04-22 13:26:14
76.2;10.6;3540;2021-04-22 13:56:14
67.1;11.6;3540;2021-04-22 14:26:13
64.7;10.6;3540;2021-04-22 14:56:13
58.7;10.5;3540;2021-04-22 16:56:13
75.5;8;3540;2021-04-22 17:26:12
88.3;6.9;3540;2021-04-22 17:56:12
89.3;6.8;3540;2021-04-22 18:56:12
92.9;6.2;3510;2021-04-22 19:26:12
87.8;5.8;3510;2021-04-22 19:56:12
75.5;5.6;3510;2021-04-22 20:56:11
69.1;5.7;3510;2021-04-22 21:56:11
75.6;4.7;3510;2021-04-22 22:26:11
82.6;3.6;3510;2021-04-22 22:56:11
