68.8;1.4;3540;2021-04-05 00:28:22
69.6;1.2;3540;2021-04-05 00:58:22
69.6;1.3;3540;2021-04-05 01:28:21
70;1.1;3540;2021-04-05 01:58:21
72.2;0.6;3510;2021-04-05 02:58:21
73.1;0.4;3510;2021-04-05 03:28:21
73.5;0.3;3510;2021-04-05 03:58:21
72.3;0.5;3510;2021-04-05 04:28:21
72.7;0.3;3510;2021-04-05 04:58:20
72.4;0.4;3510;2021-04-05 05:28:20
71.5;0.5;3510;2021-04-05 05:58:20
70.5;0.7;3510;2021-04-05 06:28:20
68.2;1.4;3510;2021-04-05 06:58:20
65.6;2.4;3510;2021-04-05 07:28:20
62;3.5;3540;2021-04-05 07:58:20
57.6;5.1;3540;2021-04-05 08:28:19
53;6.3;3540;2021-04-05 08:58:19
51.2;8;3540;2021-04-05 09:58:19
47;10.9;3540;2021-04-05 11:28:18
44.6;11.4;3540;2021-04-05 11:58:18
44;11.4;3540;2021-04-05 12:28:18
44.7;11.1;3540;2021-04-05 12:58:18
42.7;11.8;3570;2021-04-05 13:28:18
44.8;11.3;3570;2021-04-05 13:58:18
40.9;12.6;3570;2021-04-05 14:58:17
35.3;15.2;3570;2021-04-05 15:28:17
36.6;14.8;3570;2021-04-05 15:58:17
36.6;14.8;3570;2021-04-05 15:58:21
34.7;14.6;3570;2021-04-05 16:28:17
32.3;14.8;3570;2021-04-05 16:58:17
33.4;14.3;3570;2021-04-05 17:28:16
33;13.9;3570;2021-04-05 17:58:16
33.7;12.4;3570;2021-04-05 18:58:16
35.6;11.9;3570;2021-04-05 19:28:16
70.9;5.1;3570;2021-04-05 19:58:16
89.5;1.7;3540;2021-04-05 20:58:15
89.1;1.6;3540;2021-04-05 21:28:15
91.9;0.8;3540;2021-04-05 21:58:15
93.4;-0.3;3540;2021-04-05 23:28:15
93.1;-0.4;3540;2021-04-05 23:58:14
