96.4;6.9;3510;2021-05-03 00:55:04
95.3;6.8;3540;2021-05-03 01:25:04
95.5;6.4;3540;2021-05-03 01:55:04
95.1;6.1;3510;2021-05-03 02:25:04
90.9;5.7;3510;2021-05-03 02:55:03
90;5.5;3510;2021-05-03 03:25:03
93.7;4.9;3510;2021-05-03 03:55:03
91.2;4.5;3510;2021-05-03 04:25:03
88.1;4.4;3510;2021-05-03 04:55:03
86.6;4.4;3510;2021-05-03 05:25:03
85.3;4.3;3510;2021-05-03 05:55:03
86.6;4.5;3510;2021-05-03 06:25:02
81.5;6.4;3510;2021-05-03 06:55:02
67.7;9.1;3510;2021-05-03 07:25:02
64.3;9.3;3510;2021-05-03 07:55:02
60.7;8.9;3540;2021-05-03 08:55:02
57.4;10.2;3540;2021-05-03 09:25:01
58.1;8.3;3540;2021-05-03 10:25:01
54.3;8.9;3540;2021-05-03 10:55:01
48.5;9.3;3540;2021-05-03 12:25:01
49.6;9.7;3540;2021-05-03 12:55:00
49.7;10;3540;2021-05-03 13:25:00
46.1;10.6;3540;2021-05-03 14:25:00
48.5;9.8;3540;2021-05-03 14:55:00
48.7;9.9;3540;2021-05-03 16:24:59
47.4;10.9;3540;2021-05-03 16:54:59
45.6;10.5;3540;2021-05-03 17:24:59
46.7;9.9;3540;2021-05-03 17:54:59
49.4;9.8;3540;2021-05-03 18:24:59
49.7;9.6;3540;2021-05-03 18:54:58
59.4;8.9;3540;2021-05-03 19:24:58
74.8;6.3;3510;2021-05-03 20:54:58
82.2;3.9;3510;2021-05-03 22:24:57
83.8;3.5;3510;2021-05-03 22:54:57
84.2;3;3510;2021-05-03 23:24:57
82.9;2.6;3510;2021-05-03 23:54:57
