73.9;10.5;3570;2021-04-02 00:00:28
74.4;10.8;3570;2021-04-02 00:30:27
82.4;10.2;3570;2021-04-02 01:00:27
83.5;9.7;3570;2021-04-02 01:30:27
84.4;9.4;3570;2021-04-02 02:00:27
81.7;9.9;3540;2021-04-02 02:30:27
84.3;9.6;3540;2021-04-02 03:00:26
88.8;9;3540;2021-04-02 03:30:26
90.4;8.7;3540;2021-04-02 04:00:26
90.7;8.6;3540;2021-04-02 04:30:26
91.3;8.9;3540;2021-04-02 05:00:26
91.5;8.8;3540;2021-04-02 05:30:26
87.2;8;3540;2021-04-02 06:00:26
89.4;7.5;3540;2021-04-02 06:30:25
91.4;7.2;3540;2021-04-02 07:00:25
89.9;6.7;3540;2021-04-02 07:30:25
89.2;6.6;3540;2021-04-02 08:00:25
89.4;6.7;3540;2021-04-02 08:30:25
91;6.4;3540;2021-04-02 09:00:25
93;6;3540;2021-04-02 09:30:24
93;5.9;3540;2021-04-02 10:00:24
89.6;5.9;3540;2021-04-02 10:30:24
84.8;6;3540;2021-04-02 11:00:24
83.8;6;3540;2021-04-02 11:30:24
81;6;3540;2021-04-02 12:00:24
79.3;6.1;3540;2021-04-02 12:30:23
77.9;6.2;3540;2021-04-02 13:00:23
74.9;6.8;3540;2021-04-02 13:30:23
68;8.2;3540;2021-04-02 14:00:23
60.8;8.9;3540;2021-04-02 14:30:23
51.3;10.9;3540;2021-04-02 15:00:23
44.8;12.4;3540;2021-04-02 15:30:22
43.7;11.9;3540;2021-04-02 16:00:22
53.2;9.6;3540;2021-04-02 16:30:22
54.5;9.2;3540;2021-04-02 17:00:22
57.2;8.5;3540;2021-04-02 17:30:22
55.9;8.1;3540;2021-04-02 18:00:22
58.5;7.5;3540;2021-04-02 18:30:21
62.6;6.8;3540;2021-04-02 19:00:21
68.3;5.6;3540;2021-04-02 19:30:21
71.9;4.8;3540;2021-04-02 20:00:21
74.7;3.9;3540;2021-04-02 20:30:21
72.9;4.1;3540;2021-04-02 21:00:21
77.6;3.5;3540;2021-04-02 21:30:20
77.6;3.3;3540;2021-04-02 22:00:20
74.6;3.6;3540;2021-04-02 22:30:20
75.2;3.6;3540;2021-04-02 23:00:20
72;4.7;3540;2021-04-02 23:30:20
