68.1;5;3540;2021-05-09 00:27:25
66;5.7;3540;2021-05-09 00:57:25
65.8;5.7;3540;2021-05-09 01:27:24
65.6;5.8;3540;2021-05-09 01:57:24
70.6;4.8;3540;2021-05-09 02:27:24
65.9;6;3540;2021-05-09 02:57:24
63.9;6.6;3540;2021-05-09 03:27:24
64.5;6.3;3540;2021-05-09 03:57:24
62.2;6.7;3540;2021-05-09 04:27:24
59.4;7.3;3540;2021-05-09 04:57:23
58.9;7.6;3540;2021-05-09 05:27:23
60.8;7.6;3540;2021-05-09 05:57:23
58.5;8.5;3540;2021-05-09 06:27:23
56;9.6;3540;2021-05-09 06:57:23
54.7;10.6;3540;2021-05-09 07:27:23
48.6;12.7;3540;2021-05-09 07:57:22
47.2;14;3570;2021-05-09 08:27:22
46.4;14.7;3570;2021-05-09 08:57:22
45.1;15.8;3570;2021-05-09 09:27:22
44.3;16.7;3570;2021-05-09 09:57:22
43.4;17.7;3570;2021-05-09 10:27:22
43.2;18.1;3570;2021-05-09 10:57:21
40.6;19.1;3570;2021-05-09 11:27:21
38.6;19.5;3570;2021-05-09 11:57:21
37.7;20.3;3570;2021-05-09 12:27:21
38.6;20.4;3570;2021-05-09 12:57:21
37.9;20.7;3600;2021-05-09 13:27:21
37.6;21.5;3600;2021-05-09 13:57:20
35.6;21.7;3600;2021-05-09 14:27:20
35.2;22.1;3600;2021-05-09 14:57:20
34.8;22.7;3600;2021-05-09 15:27:20
33.1;22.7;3600;2021-05-09 15:57:20
31.8;22.8;3600;2021-05-09 16:27:20
32.9;22.9;3600;2021-05-09 16:57:19
32.8;22.8;3600;2021-05-09 17:27:19
31;22.7;3600;2021-05-09 17:57:19
32;22.1;3600;2021-05-09 18:27:19
34.6;20.8;3600;2021-05-09 18:57:19
39.1;18.3;3600;2021-05-09 19:27:18
42;17;3600;2021-05-09 19:57:18
44.2;15.8;3570;2021-05-09 20:27:18
47.5;14.9;3570;2021-05-09 20:57:18
49.5;14.1;3570;2021-05-09 21:27:18
49;13.8;3570;2021-05-09 21:57:18
49;13.7;3570;2021-05-09 22:27:17
47.2;13.7;3570;2021-05-09 22:57:17
45.6;14;3570;2021-05-09 23:27:17
44.8;13.9;3570;2021-05-09 23:57:17
