58.6;4.3;3510;2021-04-27 00:25:40
60.8;4;3510;2021-04-27 00:55:40
61.5;3.7;3510;2021-04-27 01:25:40
61.7;3.2;3510;2021-04-27 02:55:40
66.4;2.1;3510;2021-04-27 03:25:40
70.3;1.1;3480;2021-04-27 03:55:39
73.1;0.4;3480;2021-04-27 04:55:39
73.8;0;3480;2021-04-27 05:55:39
68.4;2.6;3480;2021-04-27 06:55:39
55.6;5.2;3480;2021-04-27 07:25:38
55.4;6.4;3510;2021-04-27 08:55:38
40.2;8.6;3510;2021-04-27 10:25:37
37.5;9.2;3510;2021-04-27 10:55:37
34.2;10.5;3540;2021-04-27 12:55:37
30.9;11.1;3540;2021-04-27 13:25:36
32.5;11.5;3540;2021-04-27 13:55:36
30.1;12.1;3540;2021-04-27 14:25:36
26.7;12.5;3540;2021-04-27 14:55:36
27.4;13.9;3540;2021-04-27 15:25:36
24.5;15.4;3570;2021-04-27 16:55:35
30.4;11.4;3540;2021-04-27 18:25:35
25.1;14.6;3540;2021-04-27 18:55:35
34.6;10.3;3570;2021-04-27 19:25:34
43.1;7.3;3540;2021-04-27 20:55:34
48.4;6.1;3510;2021-04-27 22:25:34
52.4;5.3;3510;2021-04-27 22:55:33
55.8;4.7;3510;2021-04-27 23:25:33
