67.3;-0.4;3480;2021-03-07 00:24:45
67.2;-0.5;3480;2021-03-07 00:54:45
69.2;-0.9;3480;2021-03-07 01:24:45
69.8;-1.2;3480;2021-03-07 01:54:45
71.8;-1.7;3480;2021-03-07 02:24:45
71.2;-1.6;3480;2021-03-07 02:54:45
72.4;-1.8;3450;2021-03-07 03:24:45
73.2;-1.9;3480;2021-03-07 03:54:45
73.5;-1.9;3480;2021-03-07 04:24:44
73.6;-1.8;3480;2021-03-07 04:54:44
73.4;-1.9;3480;2021-03-07 05:24:44
74.2;-2.3;3480;2021-03-07 05:54:44
74.7;-2.6;3480;2021-03-07 06:24:44
75.8;-2.4;3480;2021-03-07 06:54:44
73.1;-0.6;3450;2021-03-07 07:24:44
65.8;1.1;3450;2021-03-07 07:54:44
57.5;3.6;3480;2021-03-07 08:24:43
53;5.7;3480;2021-03-07 08:54:43
47.7;7.1;3480;2021-03-07 09:24:43
50.4;7.6;3480;2021-03-07 09:54:43
45.9;9.2;3480;2021-03-07 10:24:43
34.7;12.2;3480;2021-03-07 10:54:43
30;14.9;3480;2021-03-07 11:24:42
31.3;12.4;3480;2021-03-07 11:54:42
35.6;10.4;3480;2021-03-07 12:24:42
38.6;8.7;3480;2021-03-07 12:54:42
38.9;8.8;3480;2021-03-07 13:24:42
42.7;8.5;3480;2021-03-07 13:54:42
44.6;7.3;3480;2021-03-07 14:24:42
46.3;6.9;3480;2021-03-07 14:54:41
47.8;6.5;3480;2021-03-07 15:24:41
49.3;6.1;3480;2021-03-07 15:54:41
48.7;5.8;3480;2021-03-07 16:24:41
49.8;5.3;3480;2021-03-07 16:54:41
53.3;4.6;3480;2021-03-07 17:24:41
54.8;3.7;3480;2021-03-07 17:54:40
62.8;2.4;3480;2021-03-07 18:24:40
67.7;1.2;3480;2021-03-07 18:54:40
70.4;0.4;3480;2021-03-07 19:24:40
72.1;-0.1;3480;2021-03-07 19:54:40
73.8;-0.5;3480;2021-03-07 20:24:40
74.2;-0.9;3480;2021-03-07 20:54:40
75.8;-1.3;3480;2021-03-07 21:24:40
76.7;-1.7;3480;2021-03-07 21:54:39
78;-1.9;3480;2021-03-07 22:24:39
78.7;-2.3;3450;2021-03-07 22:54:39
79.6;-2.6;3450;2021-03-07 23:24:39
81.1;-2.7;3450;2021-03-07 23:54:39
