99.1;9.8;3510;2021-05-18 00:53:09
99.2;9.5;3510;2021-05-18 02:23:09
98.7;9.3;3510;2021-05-18 04:53:08
94.7;9.7;3510;2021-05-18 06:23:08
93.6;9.9;3510;2021-05-18 06:53:07
88.6;10.9;3510;2021-05-18 08:23:07
87;11.5;3510;2021-05-18 08:53:07
80;13.7;3510;2021-05-18 10:23:06
71.7;14.1;3510;2021-05-18 11:23:06
68;14.9;3540;2021-05-18 11:53:06
68.5;14.7;3540;2021-05-18 12:53:06
67.9;14.7;3540;2021-05-18 14:23:05
57.6;17.4;3540;2021-05-18 16:53:04
65.6;15.1;3540;2021-05-18 18:23:04
68.8;15;3540;2021-05-18 18:53:04
69.1;13.7;3540;2021-05-18 19:53:03
78.5;12.5;3540;2021-05-18 20:53:03
83.5;11;3540;2021-05-18 21:53:03
86;10.2;3540;2021-05-18 22:23:02
89.2;9.7;3540;2021-05-18 22:53:02
89.8;9.7;3510;2021-05-18 23:53:02
