87.6;12.3;3570;2021-05-16 00:23:10
88;11.9;3570;2021-05-16 00:53:09
88.9;11.6;3570;2021-05-16 01:23:09
90.4;11.2;3570;2021-05-16 01:53:09
90.4;11;3570;2021-05-16 02:23:09
90.9;10.9;3570;2021-05-16 02:53:09
92.7;10.7;3570;2021-05-16 03:23:09
92.7;10.5;3540;2021-05-16 03:53:08
93.2;10.4;3540;2021-05-16 04:23:08
93.3;10.4;3540;2021-05-16 04:53:08
93.6;10.7;3540;2021-05-16 05:23:08
94.1;10.7;3540;2021-05-16 05:53:08
94.3;10.9;3540;2021-05-16 06:23:08
94.6;11.1;3540;2021-05-16 06:53:07
94.5;11;3540;2021-05-16 07:53:07
95.8;10.4;3540;2021-05-16 08:23:07
96.3;10.2;3540;2021-05-16 08:53:07
95;10.9;3540;2021-05-16 09:23:07
94.1;12.1;3540;2021-05-16 09:53:07
93.9;12.2;3540;2021-05-16 10:23:06
92.4;12.9;3540;2021-05-16 10:53:06
91.2;12.9;3540;2021-05-16 11:23:06
89.8;13;3570;2021-05-16 11:53:06
89;13.6;3570;2021-05-16 12:23:06
82.7;14.4;3570;2021-05-16 12:53:06
76.2;15.4;3570;2021-05-16 13:23:05
63.7;16.9;3570;2021-05-16 13:53:05
48.5;18.3;3570;2021-05-16 15:23:05
47.1;18;3570;2021-05-16 15:53:05
44;19.3;3570;2021-05-16 16:23:04
44.8;19.1;3570;2021-05-16 16:53:04
44.4;19.6;3570;2021-05-16 17:23:04
43;19.7;3570;2021-05-16 17:53:04
44;19.6;3570;2021-05-16 18:23:04
47.4;18.6;3570;2021-05-16 18:53:03
51.7;17.2;3570;2021-05-16 19:23:03
54.2;16.4;3570;2021-05-16 19:53:03
60.6;15.3;3570;2021-05-16 20:23:03
70.4;13.7;3570;2021-05-16 20:53:03
74.7;12.6;3570;2021-05-16 21:23:03
73.3;12.2;3570;2021-05-16 21:53:02
72.5;12;3570;2021-05-16 22:23:02
80.8;10.7;3570;2021-05-16 22:53:02
82.3;9.8;3570;2021-05-16 23:23:02
82.5;9.5;3570;2021-05-16 23:53:02
