99.2;3.2;3480;2021-03-24 00:29:51
99.6;3;3480;2021-03-24 01:29:51
99.6;2.9;3480;2021-03-24 02:29:50
99.5;2.9;3480;2021-03-24 02:59:50
99.3;2.8;3480;2021-03-24 03:59:50
98.9;2.8;3480;2021-03-24 04:29:50
98.7;2.7;3480;2021-03-24 04:59:49
98.9;2.6;3480;2021-03-24 05:59:49
98.9;2.7;3480;2021-03-24 06:29:49
98.7;2.9;3480;2021-03-24 06:59:49
98.5;3.2;3480;2021-03-24 07:29:49
97.8;3.5;3480;2021-03-24 07:59:48
97.4;4;3480;2021-03-24 08:29:48
96.4;4.3;3480;2021-03-24 08:59:48
95.8;4.7;3480;2021-03-24 09:29:48
88.5;5.8;3480;2021-03-24 10:29:48
80;5.8;3480;2021-03-24 10:59:47
76.7;5.8;3480;2021-03-24 11:29:47
73;6.1;3480;2021-03-24 11:59:47
73.7;6.3;3510;2021-03-24 12:29:47
72.3;6.2;3510;2021-03-24 12:59:47
74.6;5.9;3510;2021-03-24 13:29:47
75.3;5.7;3510;2021-03-24 13:59:46
75.3;5.7;3480;2021-03-24 14:29:46
74.9;5.5;3480;2021-03-24 14:59:46
74.9;5.1;3480;2021-03-24 15:59:46
75.8;5;3480;2021-03-24 16:29:46
77.1;4.9;3480;2021-03-24 16:59:45
78.5;4.8;3480;2021-03-24 17:29:45
81.7;4.3;3480;2021-03-24 18:29:45
83.4;4.1;3480;2021-03-24 18:59:45
84.9;3.8;3480;2021-03-24 19:59:44
86.2;3.7;3480;2021-03-24 20:29:44
86.2;3.6;3480;2021-03-24 20:59:44
85.5;3.7;3480;2021-03-24 21:29:44
86;3.6;3480;2021-03-24 21:59:44
86.8;3.5;3480;2021-03-24 22:29:44
85.8;3.6;3480;2021-03-24 22:59:43
86.8;3.4;3480;2021-03-24 23:29:43
86.8;3.4;3480;2021-03-24 23:59:43
