54.2;8.2;3540;2021-04-11 00:29:20
56.8;7.6;3540;2021-04-11 00:59:20
58.8;7.2;3540;2021-04-11 01:29:20
62.1;6.2;3540;2021-04-11 01:59:20
65.5;5.5;3540;2021-04-11 02:29:19
62.1;6.4;3540;2021-04-11 02:59:19
65.4;5.7;3540;2021-04-11 03:29:19
67.9;5.1;3540;2021-04-11 03:59:19
67.5;5.3;3540;2021-04-11 04:29:19
68.9;4.9;3540;2021-04-11 04:59:19
69.1;4.9;3540;2021-04-11 05:29:18
76.9;3.2;3540;2021-04-11 05:59:18
71.6;4.7;3540;2021-04-11 06:29:18
63.1;7.3;3540;2021-04-11 06:59:18
58.9;8.7;3540;2021-04-11 07:29:18
48.7;11.7;3540;2021-04-11 07:59:18
43.7;13.3;3540;2021-04-11 08:29:18
43.8;14;3540;2021-04-11 08:59:17
42.9;14.9;3540;2021-04-11 09:29:17
43.1;15.1;3540;2021-04-11 09:59:17
44.7;14.9;3540;2021-04-11 10:29:17
46.1;14.8;3540;2021-04-11 10:59:17
49.3;14.2;3540;2021-04-11 11:29:16
51.1;13.7;3540;2021-04-11 11:59:16
51.8;13.9;3540;2021-04-11 12:29:16
50.8;14.3;3540;2021-04-11 12:59:16
47.6;15.2;3540;2021-04-11 13:29:16
46;15.5;3540;2021-04-11 13:59:16
43.7;15.3;3540;2021-04-11 14:29:15
42.6;15.1;3540;2021-04-11 14:59:15
43.8;15.1;3540;2021-04-11 15:29:15
42.3;16.1;3570;2021-04-11 15:59:15
37.9;17.3;3570;2021-04-11 16:29:15
39.3;16.2;3570;2021-04-11 16:59:15
41.3;15.5;3570;2021-04-11 17:29:14
42.3;15.2;3570;2021-04-11 17:59:14
42.1;14.5;3570;2021-04-11 18:29:14
42.1;13.9;3570;2021-04-11 18:59:14
42;13.4;3570;2021-04-11 19:29:14
43.7;12.8;3570;2021-04-11 19:59:13
46.3;12.1;3540;2021-04-11 20:29:13
48.5;11.5;3540;2021-04-11 20:59:13
50.8;11;3540;2021-04-11 21:29:13
53.7;10.3;3540;2021-04-11 21:59:13
58.1;9.2;3540;2021-04-11 22:29:13
60.9;8.8;3540;2021-04-11 22:59:12
64.6;8.1;3540;2021-04-11 23:29:12
67.8;7.6;3540;2021-04-11 23:59:12
