100;10.5;3510;2021-05-14 00:23:36
100;10.8;3510;2021-05-14 00:53:36
100;10.9;3510;2021-05-14 01:23:36
100;10.8;3510;2021-05-14 01:53:36
100;10.7;3510;2021-05-14 02:23:35
100;10.6;3510;2021-05-14 02:53:35
100;10.5;3510;2021-05-14 03:23:35
100;10.4;3510;2021-05-14 03:53:35
100;10.3;3510;2021-05-14 04:23:35
100;10.1;3510;2021-05-14 04:53:35
100;10.1;3510;2021-05-14 05:23:34
100;10.2;3510;2021-05-14 05:53:34
100;10.3;3510;2021-05-14 06:23:34
100;10.4;3510;2021-05-14 06:53:34
100;10.5;3510;2021-05-14 07:23:34
100;10.5;3510;2021-05-14 07:53:34
100;10.4;3510;2021-05-14 08:23:33
100;10.4;3510;2021-05-14 08:53:33
100;10.4;3510;2021-05-14 09:23:33
100;10.6;3510;2021-05-14 09:53:33
100;10.6;3510;2021-05-14 10:23:33
100;10.8;3510;2021-05-14 10:53:33
100;11;3510;2021-05-14 11:23:33
100;11.1;3510;2021-05-14 11:53:32
100;11.4;3510;2021-05-14 12:23:32
100;11.5;3510;2021-05-14 12:53:32
100;11.7;3510;2021-05-14 13:23:32
100;12.1;3510;2021-05-14 13:53:32
100;11.7;3510;2021-05-14 14:23:32
100;11.4;3510;2021-05-14 14:53:31
100;11.2;3510;2021-05-14 15:23:31
100;11.2;3510;2021-05-14 15:53:31
100;11.1;3510;2021-05-14 16:23:31
100;11.1;3510;2021-05-14 16:53:31
100;10.9;3510;2021-05-14 17:23:31
100;10.7;3510;2021-05-14 17:53:30
100;10.4;3510;2021-05-14 18:23:30
100;10.3;3510;2021-05-14 18:53:30
100;10.2;3510;2021-05-14 19:23:30
100;10.1;3510;2021-05-14 19:53:30
100;10;3510;2021-05-14 20:23:30
100;10;3510;2021-05-14 20:53:29
100;9.8;3510;2021-05-14 21:23:29
100;9.8;3510;2021-05-14 21:53:29
100;9.7;3510;2021-05-14 22:23:29
100;9.6;3510;2021-05-14 22:53:29
100;9.5;3510;2021-05-14 23:23:29
100;9.2;3510;2021-05-14 23:53:29
