87.7;1.3;3510;2021-02-24 00:13:08
88.1;1.4;3510;2021-02-24 00:43:08
87.5;1.3;3510;2021-02-24 01:13:08
87.4;1.1;3510;2021-02-24 01:43:07
88.1;0.9;3510;2021-02-24 02:13:07
87.9;0.7;3510;2021-02-24 02:43:07
88.6;0.6;3510;2021-02-24 03:13:07
88.7;0.5;3510;2021-02-24 03:43:07
88.5;0.3;3510;2021-02-24 04:13:07
89;0.2;3510;2021-02-24 04:43:07
89.6;0.3;3510;2021-02-24 05:13:06
88.8;0.2;3510;2021-02-24 05:43:06
89.3;0.1;3510;2021-02-24 06:13:06
89.7;0;3510;2021-02-24 06:43:06
90.1;0.4;3510;2021-02-24 07:13:06
88.5;1.6;3510;2021-02-24 07:43:06
84.7;3.8;3510;2021-02-24 08:13:06
78.6;6.9;3510;2021-02-24 08:43:05
73.9;9.9;3510;2021-02-24 09:13:05
58.2;13.2;3510;2021-02-24 09:43:05
47.6;16.2;3510;2021-02-24 10:13:05
50.9;16.3;3510;2021-02-24 10:43:05
49;17.1;3540;2021-02-24 11:13:04
49.8;17;3540;2021-02-24 11:43:04
49.4;17.6;3540;2021-02-24 12:13:04
50.6;17.5;3540;2021-02-24 12:43:04
48.5;17.6;3540;2021-02-24 13:13:04
48;18.3;3540;2021-02-24 13:43:04
46.5;18.2;3540;2021-02-24 14:13:03
48.5;17.4;3540;2021-02-24 14:43:03
51;16.9;3540;2021-02-24 15:13:03
51.7;16.1;3540;2021-02-24 15:43:03
51.6;15.3;3540;2021-02-24 16:13:03
51.7;14.4;3540;2021-02-24 16:43:03
53.8;13.3;3540;2021-02-24 17:13:02
57.9;11.2;3540;2021-02-24 17:43:02
64.4;9.7;3540;2021-02-24 18:13:02
68.3;8.2;3540;2021-02-24 18:43:02
70.9;7.1;3540;2021-02-24 19:13:02
72.9;6.4;3540;2021-02-24 19:43:02
75.1;5.7;3540;2021-02-24 20:13:01
76.6;5.1;3540;2021-02-24 20:43:01
77.7;4.5;3540;2021-02-24 21:13:01
79.1;3.8;3540;2021-02-24 21:43:01
80;3.5;3540;2021-02-24 22:13:01
82.2;3.1;3540;2021-02-24 22:43:01
82.7;2.9;3540;2021-02-24 23:13:00
82.9;2.7;3540;2021-02-24 23:43:00
