73.5;5.5;3540;2021-04-03 00:26:50
75.9;5.1;3540;2021-04-03 01:56:49
86.9;2.3;3540;2021-04-03 03:26:49
83.4;3.8;3540;2021-04-03 04:26:49
91.4;2.8;3540;2021-04-03 05:56:48
92.3;2.7;3540;2021-04-03 06:26:48
93.1;2.5;3540;2021-04-03 06:56:48
97.4;2.8;3540;2021-04-03 08:26:48
98.4;5.2;3540;2021-04-03 11:26:47
96.6;4.1;3540;2021-04-03 12:26:46
97.6;3.8;3540;2021-04-03 13:26:46
98.1;5.9;3540;2021-04-03 13:56:46
77.5;12.8;3540;2021-04-03 16:26:45
70.8;5;3570;2021-04-03 17:56:45
84.3;3.5;3570;2021-04-03 18:56:44
85;2.5;3540;2021-04-03 20:26:44
90.1;2.5;3540;2021-04-03 21:56:44
92.4;2.5;3540;2021-04-03 23:26:43
