79;14.7;3570;2021-05-12 00:23:54
82.5;13.2;3570;2021-05-12 01:53:54
83.5;12.8;3570;2021-05-12 02:23:54
85.2;11.3;3540;2021-05-12 04:23:53
86.1;10.8;3540;2021-05-12 05:53:52
87.9;10.9;3540;2021-05-12 06:23:52
86.8;13;3540;2021-05-12 07:23:52
72.8;16.8;3540;2021-05-12 08:23:52
52;22.1;3570;2021-05-12 09:53:51
48.7;23.7;3570;2021-05-12 10:53:51
35.1;26.6;3570;2021-05-12 13:53:50
37.2;26.3;3570;2021-05-12 14:23:50
63.2;24.6;3570;2021-05-12 14:53:49
58.5;22.5;3570;2021-05-12 18:23:48
84.9;17.9;3570;2021-05-12 19:53:48
96.5;15.4;3570;2021-05-12 21:53:47
97.6;15.3;3570;2021-05-12 22:23:47
98.2;15.1;3570;2021-05-12 23:23:47
99.4;15.1;3570;2021-05-12 23:53:46
