82;11.3;3570;2021-05-11 00:22:23
85;10.2;3570;2021-05-11 01:52:23
86;9.5;3570;2021-05-11 02:52:23
86.7;9.1;3570;2021-05-11 03:52:22
86.8;8.8;3570;2021-05-11 04:22:22
87.6;8.9;3570;2021-05-11 05:52:22
86.3;10.4;3570;2021-05-11 06:22:21
79.1;15.8;3570;2021-05-11 07:22:21
71;18.6;3570;2021-05-11 07:52:21
50;21.4;3570;2021-05-11 08:22:21
38.6;24.8;3570;2021-05-11 09:22:20
36.9;25.7;3600;2021-05-11 09:52:20
37.7;26.6;3600;2021-05-11 10:22:20
34.4;26.8;3600;2021-05-11 11:22:20
33.4;27.1;3600;2021-05-11 12:22:20
32.8;27.6;3600;2021-05-11 12:52:19
31.8;28.6;3600;2021-05-11 13:52:19
22.9;32.3;3600;2021-05-11 15:22:19
21.4;35.2;3600;2021-05-11 15:52:18
26;32.2;3600;2021-05-11 17:52:18
29.5;29.8;3600;2021-05-11 18:52:17
38;24.9;3600;2021-05-11 19:22:17
50;21.2;3600;2021-05-11 20:22:17
70.2;15.8;3600;2021-05-11 21:52:17
72.1;15.3;3570;2021-05-11 22:22:16
