89;6.4;3510;2021-04-22 00:26:27
89.1;6.7;3510;2021-04-22 00:56:26
92.1;6.4;3510;2021-04-22 02:26:26
89;6.5;3510;2021-04-22 02:56:26
92.2;5.6;3510;2021-04-22 04:26:25
87.4;6.4;3510;2021-04-22 04:56:25
83.9;6;3510;2021-04-22 05:26:25
89.3;5;3510;2021-04-22 06:26:25
86.6;6.1;3510;2021-04-22 06:56:25
80.6;7;3510;2021-04-22 08:56:24
83;5.4;3510;2021-04-22 09:56:24
89.4;3.9;3510;2021-04-22 10:26:23
80.8;6.9;3510;2021-04-22 12:26:23
76.8;7.6;3510;2021-04-22 12:56:23
77.2;8.9;3510;2021-04-22 13:26:23
71.9;10.1;3510;2021-04-22 13:56:22
58.6;11.5;3540;2021-04-22 14:56:22
59.9;12.1;3540;2021-04-22 15:26:22
60.8;10.9;3540;2021-04-22 16:26:22
61.5;10;3540;2021-04-22 16:56:21
82.7;7.5;3540;2021-04-22 18:26:21
84.6;7.3;3540;2021-04-22 18:56:21
85.5;6.8;3540;2021-04-22 19:26:21
85.1;6.2;3540;2021-04-22 19:56:21
76.3;5.9;3540;2021-04-22 20:26:20
69.5;6.2;3510;2021-04-22 20:56:20
71.3;5.2;3510;2021-04-22 22:26:20
77.7;4.3;3510;2021-04-22 22:56:20
77.9;3.4;3510;2021-04-22 23:56:19
